,id,tweets,links
1302192285040476160,1.3021922935842734e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/D4VO8dgTWp‌‌ 
SOURCE IMAGE:‌‌ https://t.co/mmiZJpFisH  ","http://www.shitpostbot.com/template/never-tasted-59b710eca1ce5
http://www.shitpostbot.com/sourceimage/gf-frog-57b6068e8ab13"
1302184736673202179,1.302184744843653e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/5yhOge0MHL‌‌ 
SOURCE IMAGE:‌‌ https://t.co/Z4iG3fIJtp  ","http://www.shitpostbot.com/template/top-10-dating-sites-58f26cd65cb1a
http://www.shitpostbot.com/sourceimage/a-n-g-e-r-y-57fe18c7ceed3"
1302177183801245696,1.3021771919004672e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/8aMc2z2o6I‌‌ 
SOURCE IMAGE:‌‌ https://t.co/GfEpeFO79e  ","http://www.shitpostbot.com/template/the-social-network-58593c30f213c
http://www.shitpostbot.com/sourceimage/corn-57b1e3b1487c3"
1302169642748776448,1.302169651498156e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/e3cKWEuNqF‌‌ 
SOURCE IMAGE:‌‌ https://t.co/69eMTR4saF  ","http://www.shitpostbot.com/template/delet-this-57b6ac2a9caaa
http://www.shitpostbot.com/sourceimage/super-mario-57b1dbf03b9d4"
1302162084218769408,1.3021620924982682e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/7DSMGUJBpm‌‌ 
SOURCE IMAGE:‌‌ https://t.co/q801QmcR30  ","http://www.shitpostbot.com/template/harry-shitposter-57b9788d1baae
http://www.shitpostbot.com/sourceimage/jesus-cdi-58c625dced279"
1302154541874311170,1.302154550304858e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/10zNiGvrUs‌‌ 
SOURCE IMAGE:‌‌ https://t.co/fUr46qXFim  ","http://www.shitpostbot.com/template/i-love-this-meme-57b21b0210d0a
http://www.shitpostbot.com/sourceimage/trickquestion-5898f8c1dff9c"
1302146985449922560,1.3021469936288686e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/77w3e2ivoz‌‌ 
SOURCE IMAGE:‌‌ https://t.co/Qu1Q5u9jSO  ","http://www.shitpostbot.com/template/feels-57b1cc074d796
http://www.shitpostbot.com/sourceimage/the-edge-is-real-57b20e4fb2f70"
1302139437955141638,1.302139446066901e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/RUwKRVtCeR‌‌ 
SOURCE IMAGE:‌‌ https://t.co/tmKZcGAbrS  ","http://www.shitpostbot.com/template/urgent-59ea14d193b48
http://www.shitpostbot.com/sourceimage/anti-masturbation-cross-5824dedc4ba6a"
1302131890263134208,1.3021318986307707e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/cyf2KOjoq2‌‌ 
SOURCE IMAGE:‌‌ https://t.co/4kE8X1FX3f  ","http://www.shitpostbot.com/template/do-you-know-him-5974e11f7828f
http://www.shitpostbot.com/sourceimage/dickwraith-57b1c6479b1f7"
1302124340432044033,1.302124348665401e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/BU1dxzHf4E‌‌ 
SOURCE IMAGE:‌‌ https://t.co/ICOGL5eliG  ","http://www.shitpostbot.com/template/him-57b4c86da864f
http://www.shitpostbot.com/sourceimage/succ-57f012000ebf9"
1302116786016579584,1.3021167941912822e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/xTvkfHKfTf‌‌ 
SOURCE IMAGE:‌‌ https://t.co/4gUyzAe3tM  ","http://www.shitpostbot.com/template/gonna-have-a-beer-or-two-57b75894200c6
http://www.shitpostbot.com/sourceimage/wackybigboyshirtman-57e3d45988e74"
1302109245035499521,1.3021092476946104e+18,".@ShitpostBot5000  
SOURCES:
1. https://t.co/4f6MT2EVIW‌‌‌‌
2. https://t.co/BGV0H280H9    ","http://www.shitpostbot.com/sourceimage/killer-jeff-5925f4b3e38ce
http://www.shitpostbot.com/sourceimage/tin-tin-goes-to-the-congo-58476632ea2ec"
1302109236483235840,1.3021092450354995e+18,.@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/JXRoRczzZj  ,http://www.shitpostbot.com/template/kevin-rates-594fc2f0354ce
1302101688766038016,1.3021016969953812e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/QapiKPvlWZ‌‌ 
SOURCE IMAGE:‌‌ https://t.co/yrkbNTm6Bd  ","http://www.shitpostbot.com/template/this-is-why-we-arent-friends-57b2520c9217a
http://www.shitpostbot.com/sourceimage/konmai-quality-58d5a1c42506e"
1302094140826583040,1.302094152172286e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/hef57g6TqG‌‌ 
SOURCE IMAGE:‌‌ https://t.co/W2DKbspARb  ","http://www.shitpostbot.com/template/too-powerful-58dd1e10e3f4e
http://www.shitpostbot.com/sourceimage/cockroach-581d020c21c00"
1302086593000472578,1.302086601040855e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/ku52ZfbxLL‌‌ 
SOURCE IMAGE:‌‌ https://t.co/POYre3Z8Sh  ","http://www.shitpostbot.com/template/so-many-stars-57c2da6464c81
http://www.shitpostbot.com/sourceimage/im-rich-58dafa72421e7"
1302079045618855936,1.3020790537516196e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/MovHDdbm3g‌‌ 
SOURCE IMAGE:‌‌ https://t.co/vWVPuOuZqA  ","http://www.shitpostbot.com/template/the-scroll-of-truth-58e3cd7bdb006
http://www.shitpostbot.com/sourceimage/avoid-eye-contact-monthly-594a0f09dff99"
1302071488019824641,1.302071496412668e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/EkQwy3wa4U‌‌ 
SOURCE IMAGE:‌‌ https://t.co/yoOLyB5lAo  ","http://www.shitpostbot.com/template/pokemon-generations-wall-melt-57dcb8a85844e
http://www.shitpostbot.com/sourceimage/crowd-57b1f5b6764ee"
1302063961081344002,1.3020639637992694e+18,".@ShitpostBot5000  
SOURCES:
1. https://t.co/DeNiE1S7qx‌‌‌‌
2. https://t.co/xk4b0tjwHe    ","http://www.shitpostbot.com/sourceimage/coop-580fc0fc99d6e
http://www.shitpostbot.com/sourceimage/cell-57b3928d4be2b"
1302063952105549824,1.302063961081344e+18,.@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/JXRoRczzZj  ,http://www.shitpostbot.com/template/kevin-rates-594fc2f0354ce
1302056392971427843,1.3020564012467487e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/8aMc2z2o6I‌‌ 
SOURCE IMAGE:‌‌ https://t.co/ZAQK4HjMt0  ","http://www.shitpostbot.com/template/the-social-network-58593c30f213c
http://www.shitpostbot.com/sourceimage/number-of-unique-possible-memes-58ce35f184f5d"
1302048840447676417,1.302048848748122e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/MweNLpYlbR‌‌ 
SOURCE IMAGE:‌‌ https://t.co/XyxIhSSxeA  ","http://www.shitpostbot.com/template/assumed-gender-57b6a8373c747
http://www.shitpostbot.com/sourceimage/feels-good-58066023bfdaa"
1302041306299011072,1.3020413082284646e+18,.@ShitpostBot5000 9. https://t.co/Xn4ZWHMtL7    ,http://www.shitpostbot.com/sourceimage/beeg-and-punk-lmao-57b24d50ad056
1302041304357122048,1.302041306299011e+18,".@ShitpostBot5000 7. https://t.co/OvaTQT8CP0‌‌‌‌
8. https://t.co/5ebnSoqYjk    ","http://www.shitpostbot.com/sourceimage/cj-57b3df1bcdb4f
http://www.shitpostbot.com/sourceimage/if-this-bitch-dont-shut-up-58cd5756d24a1"
1302041302385786880,1.302041304357122e+18,".@ShitpostBot5000 5. https://t.co/wNowNbGnlh‌‌‌‌
6. https://t.co/LtCxHhrYl9    ","http://www.shitpostbot.com/sourceimage/k-i-l-l-m-e-57ce7530f3e36
http://www.shitpostbot.com/sourceimage/delet-57e83d93e6c5c"
1302041300309626882,1.302041302385787e+18,".@ShitpostBot5000 3. https://t.co/0AD2fUsprM‌‌‌‌
4. https://t.co/9HlGtzhP1J    ","http://www.shitpostbot.com/sourceimage/joe-biden-found-two-quarters-580c2d0d39c5a
http://www.shitpostbot.com/sourceimage/cheeky-nandos-57b1ecaa03594"
1302041297570746369,1.302041300309627e+18,".@ShitpostBot5000  
SOURCES:
1. https://t.co/PUAaQe77Nm‌‌‌‌
2. https://t.co/VGFCOHscOd    ","http://www.shitpostbot.com/sourceimage/bugs-581c5969b2aa7
http://www.shitpostbot.com/sourceimage/no-time-for-tears-587ff29026ffb"
1302041289198796801,1.3020412975707464e+18,.@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/qZbImWaW0Y  ,http://www.shitpostbot.com/template/alignment-chart-57b36e8dd539f
1302033743578791936,1.3020337516990054e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/3t8BLoiBD8‌‌ 
SOURCE IMAGE:‌‌ https://t.co/tBzjwnScNU  ","http://www.shitpostbot.com/template/angry-customer-57b5fdff97e6c
http://www.shitpostbot.com/sourceimage/yosukeisdead-57e2b20dd3733"
1302026193672249351,1.302026201796612e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/qNf6AJhQEe‌‌ 
SOURCE IMAGE:‌‌ https://t.co/VpSp7x0tdI  ","http://www.shitpostbot.com/template/ayyyyy-582b3bdb0af45
http://www.shitpostbot.com/sourceimage/funny-american-58264b791338a"
1302018643316871168,1.302018651818791e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/XaNJepuOqr‌‌ 
SOURCE IMAGE:‌‌ https://t.co/0BMXDei5do  ","http://www.shitpostbot.com/template/2d-wife-5a5f9daf98918
http://www.shitpostbot.com/sourceimage/turn-off-your-computer-57c6ccfe63b5a"
1302011093628399616,1.302011101828219e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/keDzXeRsDs‌‌ 
SOURCE IMAGE:‌‌ https://t.co/hfmzfDKFpm  ","http://www.shitpostbot.com/template/new-type-of-cancer-57b204ec6e8eb
http://www.shitpostbot.com/sourceimage/solo-jazz-cup-57b5f149909d0"
1302003548553728003,1.3020035569171415e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/yWqglqlO2v‌‌ 
SOURCE IMAGE:‌‌ https://t.co/g7mHpjc4of  ","http://www.shitpostbot.com/template/your-brain-on-drugs-57ca68718add1
http://www.shitpostbot.com/sourceimage/ba-5870941326cf9"
1301995993882406914,1.3019960021619425e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/ahhUVuUnNL‌‌ 
SOURCE IMAGE:‌‌ https://t.co/iTFYiBeyYw  ","http://www.shitpostbot.com/template/moby-57df32c7c4d25
http://www.shitpostbot.com/sourceimage/guts-purge-58b402baae874"
1301988449428307968,1.301988457808646e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/aRmMyrD2oO‌‌ 
SOURCE IMAGE:‌‌ https://t.co/srmpWHQAs6  ","http://www.shitpostbot.com/template/grils-57b28faabc58b
http://www.shitpostbot.com/sourceimage/o-h-5983d7e4befda"
1301980904731168768,1.3019809068114616e+18,.@ShitpostBot5000 3. https://t.co/wreT3nxVWT    ,http://www.shitpostbot.com/sourceimage/stern-saxon-57e4b4db8f337
1301980901719580682,1.3019809047311688e+18,".@ShitpostBot5000  
SOURCES:
1. https://t.co/mXROjtaPix‌‌‌‌
2. https://t.co/LZeJZXWnmp    ","http://www.shitpostbot.com/sourceimage/knux-5830b68138bea
http://www.shitpostbot.com/sourceimage/timbbs-5898f8b380a25"
1301980893322633216,1.3019809017195807e+18,.@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/JGba1A2UKv  ,http://www.shitpostbot.com/template/quality-throughout-the-years-594a83b3323e3
1301973357819301888,1.3019733606085304e+18,".@ShitpostBot5000  
SOURCES:
1. https://t.co/kPQACZWjGe‌‌‌‌
2. https://t.co/BUcUxNOTVl    ","http://www.shitpostbot.com/sourceimage/fish-57de17e743e47
http://www.shitpostbot.com/sourceimage/trap-5811a75e0ec12"
1301973349388759049,1.301973357819302e+18,.@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/ivKw1NwqtX  ,http://www.shitpostbot.com/template/me-before-food-vs-me-after-food-58f683be91406
1301965809720397824,1.3019658117211546e+18,".@ShitpostBot5000 5. https://t.co/dqGGngyN57‌‌‌‌
6. https://t.co/wASCP41YXD    ","http://www.shitpostbot.com/sourceimage/hold-593078971ca68
http://www.shitpostbot.com/sourceimage/my-nama-hugh-mungus-588c0f7c56a67"
1301965807640104962,1.3019658097203978e+18,".@ShitpostBot5000 3. https://t.co/PsuHjfIX0f‌‌‌‌
4. https://t.co/OaE4XINoCv    ","http://www.shitpostbot.com/sourceimage/a-snoop-christmas-580fba9f06c1c
http://www.shitpostbot.com/sourceimage/time-to-oil-up-57b66b188ea07"
1301965804720869376,1.301965807640105e+18,".@ShitpostBot5000  
SOURCES:
1. https://t.co/scunI90RJr‌‌‌‌
2. https://t.co/b9SYaBLaoe    ","http://www.shitpostbot.com/sourceimage/piman-57e8963fdb369
http://www.shitpostbot.com/sourceimage/kira-yoshikage-58e00f542d4a1"
1301965796344836104,1.3019658047208694e+18,.@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/OLxnuCIrAA  ,http://www.shitpostbot.com/template/blue-pill-or-red-pill-58ab85a4070ac
1301958239966420992,1.3019582558879498e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/EtRAVqy9zv‌‌ 
SOURCE IMAGE:‌‌ https://t.co/ZxfWfoRKMU  ","http://www.shitpostbot.com/template/memes-by-dr-kent-webb-599b4ac568742
http://www.shitpostbot.com/sourceimage/witch-57e288e650cea"
1301950704299454469,1.301950706476294e+18,".@ShitpostBot5000 3. https://t.co/ogQtW1yGSG‌‌‌‌
4. https://t.co/dubnotdwh2    ","http://www.shitpostbot.com/sourceimage/black-guy-in-bubbles-57b247fa58e84
http://www.shitpostbot.com/sourceimage/60000-bees-57b24b1415a28"
1301950701531262976,1.3019507042994545e+18,".@ShitpostBot5000  
SOURCES:
1. https://t.co/tbarefpF4S‌‌‌‌
2. https://t.co/PlqgKLziQv    ","http://www.shitpostbot.com/sourceimage/satanic-hotdoggo-57e6f9d5f07d3
http://www.shitpostbot.com/sourceimage/ernie-makes-a-mess-5883699f3847a"
1301950693385924608,1.301950701531263e+18,.@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/tgBG8rK0YL  ,http://www.shitpostbot.com/template/halloweenmovies-5802ce181255f
1301943147686133765,1.3019431561797018e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/hhFUVIh5Gs‌‌ 
SOURCE IMAGE:‌‌ https://t.co/eOGEZhwVwN  ","http://www.shitpostbot.com/template/dermatologists-hate-57b356d55cab9
http://www.shitpostbot.com/sourceimage/charlie-brown-588d913f90867"
1301935595648933888,1.3019356038403643e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/N8z8GKCUXl‌‌ 
SOURCE IMAGE:‌‌ https://t.co/SStQiXdMMx  ","http://www.shitpostbot.com/template/gif-57bd87f7bfd03
http://www.shitpostbot.com/sourceimage/for-real-57e385cd8e667"
1301928056320413700,1.3019280585307382e+18,.@ShitpostBot5000 3. https://t.co/lVbNumNFCp    ,http://www.shitpostbot.com/sourceimage/shkreli-57b1cf630dc65
1301928053556342785,1.3019280563204137e+18,".@ShitpostBot5000  
SOURCES:
1. https://t.co/zdHHGAo5Fl‌‌‌‌
2. https://t.co/06HKNAelL8    ","http://www.shitpostbot.com/sourceimage/happy-king-crimson-57b923c691985
http://www.shitpostbot.com/sourceimage/not-even-tryong-592e2e5658bb7"
1301928044983193600,1.3019280535563428e+18,.@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/ZSXullvcSf  ,http://www.shitpostbot.com/template/follwers-5814a7f55bb06
1301920501850402818,1.301920504668926e+18,".@ShitpostBot5000  
SOURCES:
1. https://t.co/FwGCmnZ6TQ‌‌‌‌
2. https://t.co/4gUyzAe3tM    ","http://www.shitpostbot.com/sourceimage/chick-pal-57cb87df5be3c
http://www.shitpostbot.com/sourceimage/wackybigboyshirtman-57e3d45988e74"
1301920493612793859,1.3019205018504028e+18,.@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/J1wTfwcWzS  ,http://www.shitpostbot.com/template/school-57cbb93d0a690
1301912948026347523,1.3019129567126487e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/7JZjCSCmSv‌‌ 
SOURCE IMAGE:‌‌ https://t.co/98mjm98VzT  ","http://www.shitpostbot.com/template/this-is-her-now-57e9b714c0771
http://www.shitpostbot.com/sourceimage/butterfingers-57e4cd4edc23a"
1301905397729591297,1.3019054060050473e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/7fGF3AtBrX‌‌ 
SOURCE IMAGE:‌‌ https://t.co/AB9GLPgGIn  ","http://www.shitpostbot.com/template/ordering-online-57c3a20f720d4
http://www.shitpostbot.com/sourceimage/violent-brian-pillman-584b279fa5051"
1301897862268293120,1.301897865036542e+18,".@ShitpostBot5000  
SOURCES:
1. https://t.co/ResLawyseR‌‌‌‌
2. https://t.co/hJahzUKul0    ","http://www.shitpostbot.com/sourceimage/john-cena-butterflies-57bf59b9ed4af
http://www.shitpostbot.com/sourceimage/free-palestine-57b6fda212ba7"
1301897853397331968,1.301897862268293e+18,.@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/L619Zcd3L6  ,http://www.shitpostbot.com/template/perfect-couples-57b1ee032bb61
1301890303922708483,1.3018903060743864e+18,".@ShitpostBot5000 3. https://t.co/sotIVa0pjw‌‌‌‌
4. https://t.co/07Lx8DUDrm    ","http://www.shitpostbot.com/sourceimage/my-life-is-thrash-57e6fa1ef366b
http://www.shitpostbot.com/sourceimage/howdypardner-5859381c817cc"
1301890300927934464,1.3018903039227085e+18,".@ShitpostBot5000  
SOURCES:
1. https://t.co/WhyFinQP0I‌‌‌‌
2. https://t.co/wVdUnQrMwA    ","http://www.shitpostbot.com/sourceimage/popsi-57d2715d7f51b
http://www.shitpostbot.com/sourceimage/ye-5858a9d9b2982"
1301890292006768641,1.3018903009279345e+18,.@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/qz4zNhmlOk  ,http://www.shitpostbot.com/template/heroes-58057cc520930
1301882741521346560,1.3018827499519222e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/nv6A6Orugq‌‌ 
SOURCE IMAGE:‌‌ https://t.co/0pDTHvnDNN  ","http://www.shitpostbot.com/template/elon-musk-teases-a-new-project-5982869a3400f
http://www.shitpostbot.com/sourceimage/spongebob-chomp-57bf86dfab9f8"
1301875195557433344,1.3018752037279212e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/ElKFbqAvdv‌‌ 
SOURCE IMAGE:‌‌ https://t.co/30VsZFCsqa  ","http://www.shitpostbot.com/template/olympicz-57fbdd3629763
http://www.shitpostbot.com/sourceimage/big-head-57d4dac0ac2ec"
1301867648662335488,1.3018676600414986e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/Q9tnnwCmVF‌‌ 
SOURCE IMAGE:‌‌ https://t.co/QF2tQ1FWK0  ","http://www.shitpostbot.com/template/seinfeld-credits-57e9d1a7dd0b9
http://www.shitpostbot.com/sourceimage/crash-spankdicoot-59cabb97c2750"
1301860098797711360,1.3018601072492134e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/zwEfbnX13C‌‌ 
SOURCE IMAGE:‌‌ https://t.co/f2GvpuJLTO  ","http://www.shitpostbot.com/template/removed-57b939cac3ef8
http://www.shitpostbot.com/sourceimage/wowie-57b7e953c60bd"
1301852546382934016,1.3018525594061824e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/99wL65xftK‌‌ 
SOURCE IMAGE:‌‌ https://t.co/FC4OxZxgFD  ","http://www.shitpostbot.com/template/under-40-57e1ed43a4d1f
http://www.shitpostbot.com/sourceimage/robot-58c33d4d24f02"
1301844998539882500,1.3018450067774956e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/tu3YlPLEJr‌‌ 
SOURCE IMAGE:‌‌ https://t.co/pOTOXyn2jv  ","http://www.shitpostbot.com/template/need-more-sleep-57f243904b92d
http://www.shitpostbot.com/sourceimage/banana-5845700b1669b"
1301837442639683584,1.3018374542032896e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/j4ynfCpwoB‌‌ 
SOURCE IMAGE:‌‌ https://t.co/Ua2fVYEaJ6  ","http://www.shitpostbot.com/template/dream-man-57e2bb0ad57f9
http://www.shitpostbot.com/sourceimage/drink-beer-57b36fe20f047"
1301829897074233345,1.301829905223766e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/mJs5D0vgml‌‌ 
SOURCE IMAGE:‌‌ https://t.co/yKWvKpQAu6  ","http://www.shitpostbot.com/template/yes-anthony-thats-me-582816fc8d28a
http://www.shitpostbot.com/sourceimage/cry-with-laff-57b1e47501d3b"
1301822348484636673,1.3018223613443686e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/oxfNiaZe9g‌‌ 
SOURCE IMAGE:‌‌ https://t.co/mcPDqBoWxV  ","http://www.shitpostbot.com/template/beta-57c42ab435a8f
http://www.shitpostbot.com/sourceimage/cutin-tomot-brusher-57b64b79c39aa"
1301814800520032258,1.3018148087995187e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/AzHqgHVnzC‌‌ 
SOURCE IMAGE:‌‌ https://t.co/b07eHvmjXN  ","http://www.shitpostbot.com/template/plankton-uses-periscope-58de927e158b0
http://www.shitpostbot.com/sourceimage/no-one-stops-the-wall-57b1ce6e8b71e"
1301807250043015170,1.3018072581253366e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/oba00YtWUq‌‌ 
SOURCE IMAGE:‌‌ https://t.co/E40cApNVBu  ","http://www.shitpostbot.com/template/pupil-reaction-5923b0ae043c5
http://www.shitpostbot.com/sourceimage/hola-580256a779614"
1301799696042725376,1.3017997040748708e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/Dax91Ugns8‌‌ 
SOURCE IMAGE:‌‌ https://t.co/KDp1QHj04d  ","http://www.shitpostbot.com/template/desktop-smash-57bcce8d96377
http://www.shitpostbot.com/sourceimage/soviet-pewds-58575a36814d2"
1301792161571143681,1.3017921700940145e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/Erq1c9k5Bj‌‌ 
SOURCE IMAGE:‌‌ https://t.co/Bb8u0qFqBI  ","http://www.shitpostbot.com/template/scott-mods-spb-588c1b3092483
http://www.shitpostbot.com/sourceimage/rootin-rootin-dolphin-putin-57c37dad228e2"
1301784609320054784,1.3017846120420844e+18,".@ShitpostBot5000  
SOURCES:
1. https://t.co/ifIpERnmgn‌‌‌‌
2. https://t.co/sCEhshkKL7    ","http://www.shitpostbot.com/sourceimage/bananarama-593119d02a345
http://www.shitpostbot.com/sourceimage/catiorro-57e15ae73579e"
1301784601208279040,1.3017846093200548e+18,.@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/uMRJLYybLU  ,http://www.shitpostbot.com/template/beat-down-time-57b20363e86bb
1301777042447503360,1.3017770555336745e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/5gsQLFXQbA‌‌ 
SOURCE IMAGE:‌‌ https://t.co/537jii8Ooj  ","http://www.shitpostbot.com/template/thanks-for-your-attention-59b3377fad26b
http://www.shitpostbot.com/sourceimage/christ-on-a-bike-5920abfd0b4c1"
1301769503148322816,1.3017695112138588e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/I7SBakcl0q‌‌ 
SOURCE IMAGE:‌‌ https://t.co/2q99KoSqrf  ","http://www.shitpostbot.com/template/i-really-like-this-image-57b32a2f8f30b
http://www.shitpostbot.com/sourceimage/eso-59c88761683a4"
1301761954437124103,1.3017619570963128e+18,".@ShitpostBot5000  
SOURCES:
1. https://t.co/CzBYEYjKGP‌‌‌‌
2. https://t.co/TJFrV8GKvu    ","http://www.shitpostbot.com/sourceimage/anarchy-57b2f931934af
http://www.shitpostbot.com/sourceimage/-591c0e7e11699"
1301761944651735040,1.301761954437124e+18,.@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/K6haSb6s0R  ,http://www.shitpostbot.com/template/419-420-57f31c1e3e7d7
1301754399392440322,1.301754407541969e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/PsQsFa6x9x‌‌ 
SOURCE IMAGE:‌‌ https://t.co/1AojMKgi8o  ","http://www.shitpostbot.com/template/disney-channel-57cd5624d2f1f
http://www.shitpostbot.com/sourceimage/d-57ea23ba23ccf"
1301746847531360256,1.3017468559827927e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/dK9mx5QX0e‌‌ 
SOURCE IMAGE:‌‌ https://t.co/0ShKE5zoxm  ","http://www.shitpostbot.com/template/fire-589f38679cb74
http://www.shitpostbot.com/sourceimage/ibanez-chode-5984993a8e621"
1301739312170635264,1.3017393141670666e+18,.@ShitpostBot5000 3. https://t.co/dO0en2oaQv    ,http://www.shitpostbot.com/sourceimage/sad-gokart-58ac25656cc0b
1301739309335064577,1.3017393121706353e+18,".@ShitpostBot5000  
SOURCES:
1. https://t.co/QgDNAMWHrV‌‌‌‌
2. https://t.co/i2fza0XATP    ","http://www.shitpostbot.com/sourceimage/alien-57cbddbacb848
http://www.shitpostbot.com/sourceimage/adam-savage-and-jamie-heinman-59d3fb9519767"
1301739301043146752,1.3017393093350646e+18,.@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/uxjrav25wE  ,http://www.shitpostbot.com/template/naked-banana-comments-57d87217c6cf3
1301731760720539648,1.3017317689539092e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/52ltYYhWID‌‌ 
SOURCE IMAGE:‌‌ https://t.co/f1DIpsqd8G  ","http://www.shitpostbot.com/template/multiple-emoji-tumblr-shit-meme-57e12b45656bc
http://www.shitpostbot.com/sourceimage/woah-5889ad09b6090"
1301724204002414595,1.3017242125881713e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/N9LstGuGoQ‌‌ 
SOURCE IMAGE:‌‌ https://t.co/NHXdVIXMtk  ","http://www.shitpostbot.com/template/hair-like-this-57d9c2e06a094
http://www.shitpostbot.com/sourceimage/alrigt-57e7673eea6a6"
1301716652929830912,1.3017166613981225e+18,".@ShitpostBot5000 TEMPLATE:‌‌ ‌‌https://t.co/Btj4CfC0rB‌‌ 
SOURCE IMAGE:‌‌ https://t.co/iZqqOr8q9c  ","http://www.shitpostbot.com/template/miyamotos-favourite-anime-57d5623b1f921
http://www.shitpostbot.com/sourceimage/donkey-punch-57e97db9acbaf"
